fecha_extraccion,titulo,empresa,fuente,url,descripcion_breve
2025-12-29,"✨ Desarrollador backend Java con experiencia en microservicios, Spring Boot, Kubernetes y Docker en entornos Cloud Native. Implica diseño, desarrollo, CI/CD y optimización en bases de datos relacionales.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programming/backend-java-developer-seek-lima,"✨ Desarrollador backend Java con experiencia en microservicios, Spring Boot, Kubernetes y Docker en entornos Cloud Native. Implica diseño, desarrollo, CI/CD y optimización en bases de datos relacionales."
2025-12-29,"✨ Desarrollador Junior backend con conocimientos en Ruby on Rails, Node.js y Java. Rol enfocado en mantenimiento, mejora y estandarización de arquitectura software participando en código bajo supervisión.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/empleos/programacion/desarrollador-junior-agendapro-remote,"✨ Desarrollador Junior backend con conocimientos en Ruby on Rails, Node.js y Java. Rol enfocado en mantenimiento, mejora y estandarización de arquitectura software participando en código bajo supervisión."
2025-12-29,"✨ Full Stack Software Engineer role focusing on Angular or React/Vue front-end with TypeScript and Ruby on Rails back-end. Requires strong testing, code quality, cloud debugging, and AI tool usage mindset.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programacion/full-stack-software-engineer-legalatoms-remote-4ab6,"✨ Full Stack Software Engineer role focusing on Angular or React/Vue front-end with TypeScript and Ruby on Rails back-end. Requires strong testing, code quality, cloud debugging, and AI tool usage mindset."
2025-12-29,"✨ Arquitecto de datos cloud con experiencia en IBM Cloud, ETL/ELT, data virtualization y seguridad cloud. Lidera equipos, diseña arquitecturas técnicas y optimiza flujos y costos de datos.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programming/lider-tecnico-arquitectura-de-datos-cloud-servicio-latam-bogota,"✨ Arquitecto de datos cloud con experiencia en IBM Cloud, ETL/ELT, data virtualization y seguridad cloud. Lidera equipos, diseña arquitecturas técnicas y optimiza flujos y costos de datos."
2025-12-29,"✨ Rol enfocado en diseño y desarrollo de soluciones Salesforce, dominando Apex, Lightning Web Components, Flows e integraciones API REST/SOAP. Requiere experiencia técnica, trabajo en equipo y capacidad para aportar mejoras continuas.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/empleos/programacion/salesforce-developer-apside-remote,"✨ Rol enfocado en diseño y desarrollo de soluciones Salesforce, dominando Apex, Lightning Web Components, Flows e integraciones API REST/SOAP. Requiere experiencia técnica, trabajo en equipo y capacidad para aportar mejoras continuas."
2025-12-29,"✨ Desarrollador full-stack experto en Java 17+, Spring Boot y Angular 17+ para microservicios, con experiencia en bases de datos, contenedores, cloud (AWS/GCP) y CI/CD, interactuando con clientes internacionales en inglés avanzado.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programming/senior-full-stack-java-angular-developer-rh-vision-remote,"✨ Desarrollador full-stack experto en Java 17+, Spring Boot y Angular 17+ para microservicios, con experiencia en bases de datos, contenedores, cloud (AWS/GCP) y CI/CD, interactuando con clientes internacionales en inglés avanzado."
2025-12-29,"✨ Desarrollador fullstack con 5 años de experiencia, formación formal en desarrollo de software, y dominio práctico de tecnologías como .NET, React, Angular, Docker, Azure y microservicios para crear plataformas web.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programming/desarrollador-fullstack-usercode-spa-santiago,"✨ Desarrollador fullstack con 5 años de experiencia, formación formal en desarrollo de software, y dominio práctico de tecnologías como .NET, React, Angular, Docker, Azure y microservicios para crear plataformas web."
2025-12-29,"✨ Desarrollador frontend con experiencia en Vue.js, WebSockets y desarrollo de interfaces en tiempo real, enfocado en rendimiento, accesibilidad y colaboración con equipos multifuncionales.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programming/desarrollador-frontend-finmarkets-remote,"✨ Desarrollador frontend con experiencia en Vue.js, WebSockets y desarrollo de interfaces en tiempo real, enfocado en rendimiento, accesibilidad y colaboración con equipos multifuncionales."
2025-12-29,"✨ Desarrollador con +5 años en Java/Spring Boot experto en inventario y estandarización de APIs, construcción de reverse proxies y adaptadores REST, manejo de regex y parsers, más ajustes frontend con Angular y TypeScript.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programacion/fullstack-developer-api-engineering-focus-improving-south-america-remote,"✨ Desarrollador con +5 años en Java/Spring Boot experto en inventario y estandarización de APIs, construcción de reverse proxies y adaptadores REST, manejo de regex y parsers, más ajustes frontend con Angular y TypeScript."
2025-12-29,"✨ Develop and own consumer product full stack with Node.js, TypeScript, React, Next.js, and Postgres. Ship features rapidly and optimize user engagement through experiments.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/empleos/programacion/founding-fullstack-engineer-healz-ai-remote-uk-healz-ai-remote,"✨ Develop and own consumer product full stack with Node.js, TypeScript, React, Next.js, and Postgres. Ship features rapidly and optimize user engagement through experiments."
2025-12-29,"✨ Desarrollador web fullstack con 2-3 años de experiencia en frontend y backend, conocimientos en desarrollo de bases de datos y buenas prácticas de codificación, enfocado en calidad y estabilidad.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/empleos/programacion/full-stack-software-developer-engineer-talana-remote,"✨ Desarrollador web fullstack con 2-3 años de experiencia en frontend y backend, conocimientos en desarrollo de bases de datos y buenas prácticas de codificación, enfocado en calidad y estabilidad."
2025-12-29,"✨ Desarrollador móvil híbrido con experiencia en Angular e Ionic 8 para mejorar rendimiento offline, sincronización y estabilidad. Enfocado en calidad, arquitectura móvil y escalabilidad en entornos cloud.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/empleos/programacion/desarrollador-angular-ionic-calidad-cloud-remote,"✨ Desarrollador móvil híbrido con experiencia en Angular e Ionic 8 para mejorar rendimiento offline, sincronización y estabilidad. Enfocado en calidad, arquitectura móvil y escalabilidad en entornos cloud."
2025-12-29,"✨ Develop and optimize scalable data pipelines and ML-driven financial tools using Python, Databricks, MySQL, and AWS. Collaborate with researchers to enhance forecasting and automate workflows with LLMs like Claude.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/empleos/programacion/ai-ml-python-developer-clickit-smart-technologies-remote,"✨ Develop and optimize scalable data pipelines and ML-driven financial tools using Python, Databricks, MySQL, and AWS. Collaborate with researchers to enhance forecasting and automate workflows with LLMs like Claude."
2025-12-29,"✨ Desarrollo de APIs escalables con Node.js y frontend en React con gestión avanzada de estado. Implementación de funcionalidades IA usando LangChain y LLMs, trabajando con bases de datos relacionales y NoSQL en entornos cloud.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programacion/fullstack-js-ats-witi-santiago,"✨ Desarrollo de APIs escalables con Node.js y frontend en React con gestión avanzada de estado. Implementación de funcionalidades IA usando LangChain y LLMs, trabajando con bases de datos relacionales y NoSQL en entornos cloud."
2025-12-29,"✨ Desarrollador Full Stack con experiencia en Node.js, NestJS, React y Next.js. Habilidades avanzadas en TypeScript, bases de datos SQL/NoSQL, APIs REST y GraphQL, y conocimiento de CI/CD, Docker y cloud.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programacion/full-stack-javascript-dynamic-devs-remote,"✨ Desarrollador Full Stack con experiencia en Node.js, NestJS, React y Next.js. Habilidades avanzadas en TypeScript, bases de datos SQL/NoSQL, APIs REST y GraphQL, y conocimiento de CI/CD, Docker y cloud."
2025-12-29,"✨ Desarrollador Full Stack con experiencia en JavaScript, Python y React para crear aplicaciones escalables, integrar APIs REST y automatizar procesos. Manejo de bases de datos SQL/NoSQL, cloud y herramientas de automatización como N8N es esencial.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/empleos/programacion/desarrollador-fullstack-capitaria-santiago,"✨ Desarrollador Full Stack con experiencia en JavaScript, Python y React para crear aplicaciones escalables, integrar APIs REST y automatizar procesos. Manejo de bases de datos SQL/NoSQL, cloud y herramientas de automatización como N8N es esencial."
2025-12-29,"✨ Responsable de mantener y evolucionar aplicaciones PowerApps integradas con Dynamics 365 CRM, brindar soporte técnico y funcional, e integrar reportes PowerBI para mejorar la gestión y experiencia del usuario.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/empleos/programacion/power-apps-developer-improving-south-america-remote,"✨ Responsable de mantener y evolucionar aplicaciones PowerApps integradas con Dynamics 365 CRM, brindar soporte técnico y funcional, e integrar reportes PowerBI para mejorar la gestión y experiencia del usuario."
2025-12-29,"✨ Desarrollador Ruby on Rails con experiencia en bases de datos PostgreSQL y metodologías ágiles, habilidades en Git y conocimiento en Turbo y Stimulus. Capaz de depurar y optimizar tanto frontend como backend, trabajando en entornos 100% remotos.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/empleos/programacion/software-engineer-full-stack-ror-comunidadfeliz-remote-1f62,"✨ Desarrollador Ruby on Rails con experiencia en bases de datos PostgreSQL y metodologías ágiles, habilidades en Git y conocimiento en Turbo y Stimulus. Capaz de depurar y optimizar tanto frontend como backend, trabajando en entornos 100% remotos."
2025-12-29,"✨ Develop and support .Net Core and .Net Framework REST APIs and microservices using C#, Python, Java, and SQL Server. Strong OOP and design pattern knowledge with experience in debugging, optimization, and cloud technologies.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/empleos/programacion/backend-developer-ria-money-transfer-santiago,"✨ Develop and support .Net Core and .Net Framework REST APIs and microservices using C#, Python, Java, and SQL Server. Strong OOP and design pattern knowledge with experience in debugging, optimization, and cloud technologies."
2025-12-29,"✨ Desarrollo e implementación de aplicaciones SAP Fiori/UI5 On-Premise con integración backend SAP utilizando OData y ABAP. Incluye soporte, pruebas, definición técnica y mejora continua enfocada en UX y rendimiento.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programming/desarrollador-sap-fiori-ui5-bc-tecnologia-santiago-c039,"✨ Desarrollo e implementación de aplicaciones SAP Fiori/UI5 On-Premise con integración backend SAP utilizando OData y ABAP. Incluye soporte, pruebas, definición técnica y mejora continua enfocada en UX y rendimiento."
2025-12-29,"✨ Liderar desarrollo y arquitectura de software con Java, C# y Salesforce Apex, manejo de AWS para procesamiento batch y autenticación. Requiere experiencia en integración, pruebas, documentación y liderazgo técnico con inglés avanzado.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/empleos/programacion/backend-developer-senior-java-salesforce-integrations-improving-south-america-remote,"✨ Liderar desarrollo y arquitectura de software con Java, C# y Salesforce Apex, manejo de AWS para procesamiento batch y autenticación. Requiere experiencia en integración, pruebas, documentación y liderazgo técnico con inglés avanzado."
2025-12-29,"✨ Desarrollador backend experto en Java 11+, Spring Boot y microservicios, con experiencia en integración de colas de mensajería, pruebas automatizadas y gestión de bases de datos relacionales.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/empleos/programacion/back-end-java-developer-senior-2brains-remote-b5b5,"✨ Desarrollador backend experto en Java 11+, Spring Boot y microservicios, con experiencia en integración de colas de mensajería, pruebas automatizadas y gestión de bases de datos relacionales."
2025-12-29,"✨ Posición Front-end React requiere experiencia con React, modelado de software, independencia y proactividad. Se valoran conocimientos de APIs REST, Git, SASS/LESS y lectura de documentación en inglés.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/empleos/programacion/front-end-modyo-react-magnet-santiago,"✨ Posición Front-end React requiere experiencia con React, modelado de software, independencia y proactividad. Se valoran conocimientos de APIs REST, Git, SASS/LESS y lectura de documentación en inglés."
2025-12-29,"✨ Desarrollador backend especializado en TypeScript y NestJS para construir APIs RESTful y GraphQL escalables, con experiencia en microservicios, bases de datos relacionales y no relacionales, y despliegue en Microsoft Azure.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programacion/desarrollador-back-end-metropago-santiago,"✨ Desarrollador backend especializado en TypeScript y NestJS para construir APIs RESTful y GraphQL escalables, con experiencia en microservicios, bases de datos relacionales y no relacionales, y despliegue en Microsoft Azure."
2025-12-29,"✨ Desarrollador enfocado en PHP y Laravel con fuerte base en JavaScript y desarrollo web. Valora calidad de código, control de versiones y tiene interés en AWS y tecnologías modernas frontend.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/empleos/programacion/desarrollador-assetplan-remote,"✨ Desarrollador enfocado en PHP y Laravel con fuerte base en JavaScript y desarrollo web. Valora calidad de código, control de versiones y tiene interés en AWS y tecnologías modernas frontend."
2025-12-29,"✨ Desarrollar y mantener componentes ABAP, diseñar servicios ODATA, administrar workflows SAP e integraciones con SAP PI, optimizando performance y asegurando calidad técnica y soporte post-implementación.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programming/desarrollador-a-abap-sap-pi-bc-tecnologia-santiago,"✨ Desarrollar y mantener componentes ABAP, diseñar servicios ODATA, administrar workflows SAP e integraciones con SAP PI, optimizando performance y asegurando calidad técnica y soporte post-implementación."
2025-12-29,"✨ Desarrollador backend especializado en aplicaciones serverless con Node.js y AWS. Requiere experiencia en microservicios, gestión de APIs, bases de datos AWS y pruebas unitarias para asegurar calidad y seguridad.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programacion/desarrollador-backend-senior-node-js-aws-coyanservices-remote,"✨ Desarrollador backend especializado en aplicaciones serverless con Node.js y AWS. Requiere experiencia en microservicios, gestión de APIs, bases de datos AWS y pruebas unitarias para asegurar calidad y seguridad."
2025-12-29,"✨ Desarrollo backend con Python y AWS serverless, utilizando microservicios con altos estándares de seguridad y escalabilidad. Experiencia en frameworks Python, integración API, testing automatizado y CI/CD es fundamental.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programacion/desarrollador-backend-senior-python-aws-coyanservices-remote,"✨ Desarrollo backend con Python y AWS serverless, utilizando microservicios con altos estándares de seguridad y escalabilidad. Experiencia en frameworks Python, integración API, testing automatizado y CI/CD es fundamental."
2025-12-29,"✨ Desarrollador Full Stack con 4 años en React, Next.js, Node.js y NestJS. Se enfoca en crear interfaces frontend y servicios backend escalables, usando APIs REST/GraphQL y prácticas de código limpio.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programacion/full-stack-developer-witi-remote-9679,"✨ Desarrollador Full Stack con 4 años en React, Next.js, Node.js y NestJS. Se enfoca en crear interfaces frontend y servicios backend escalables, usando APIs REST/GraphQL y prácticas de código limpio."
2025-12-29,"✨ Desarrollador frontend con sólida experiencia en React y Next.js, especializado en arquitectura headless y eCommerce. Se requiere manejo de APIs, BFFs, Git, CI/CD y plataformas Vtex o Commercetools.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programacion/front-end-developer-witi-remote-0fae,"✨ Desarrollador frontend con sólida experiencia en React y Next.js, especializado en arquitectura headless y eCommerce. Se requiere manejo de APIs, BFFs, Git, CI/CD y plataformas Vtex o Commercetools."
2025-12-29,"✨ Desarrollador full stack presencial con al menos 3 años de experiencia, roles en Data Science y manejo de bases de datos grandes para construir AIs y aplicaciones frontend y backend, idealmente con conocimientos en ML y AWS.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/empleos/programacion/full-stack-presencial-con-experiencia-quantsoft-vina-del-mar,"✨ Desarrollador full stack presencial con al menos 3 años de experiencia, roles en Data Science y manejo de bases de datos grandes para construir AIs y aplicaciones frontend y backend, idealmente con conocimientos en ML y AWS."
2025-12-29,"✨ Full Stack Software Engineer role requiring 5+ years in JavaScript (React, Bootstrap) and Python, building and maintaining web apps and APIs with AWS and web mapping technologies expertise.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programacion/full-stack-software-engineer-contract-chloris-geospatial-remote,"✨ Full Stack Software Engineer role requiring 5+ years in JavaScript (React, Bootstrap) and Python, building and maintaining web apps and APIs with AWS and web mapping technologies expertise."
2025-12-29,"✨ Ingeniero de datos con amplia experiencia en PySpark, Python y SQL para desarrollar y optimizar pipelines ETL/ELT a gran escala en entornos batch y streaming, asegurando seguridad y rendimiento.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programming/sr-software-engineer-data-ops-team-checkr-santiago,"✨ Ingeniero de datos con amplia experiencia en PySpark, Python y SQL para desarrollar y optimizar pipelines ETL/ELT a gran escala en entornos batch y streaming, asegurando seguridad y rendimiento."
2025-12-29,"✨ Desarrollo backend en Java con Spring Boot y frontend en JavaScript (Angular/React/Node) para sistemas POS y pagos. Experiencia en APIs REST, microservicios, integraciones PINPAD, CI/CD y Git requerida.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programming/desarrollador-java-pos-medios-de-pago-bc-tecnologia-santiago,"✨ Desarrollo backend en Java con Spring Boot y frontend en JavaScript (Angular/React/Node) para sistemas POS y pagos. Experiencia en APIs REST, microservicios, integraciones PINPAD, CI/CD y Git requerida."
2025-12-29,"✨ Desarrollador con experiencia en TypeScript, Next.js, React y AWS, enfocado en uso de IA para código de calidad y pruebas. Requiere manejo de Serverless, CI/CD, Docker y colaboración con diseño y producto.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programacion/desarrolladorx-fullstack-sr-acueducto-remote,"✨ Desarrollador con experiencia en TypeScript, Next.js, React y AWS, enfocado en uso de IA para código de calidad y pruebas. Requiere manejo de Serverless, CI/CD, Docker y colaboración con diseño y producto."
2025-12-29,"✨ Desarrollador frontend con 4+ años de experiencia en React, especializado en microfrontends, gestión de estado y consumo de APIs REST. Capaz de crear interfaces web escalables, limpias y bien testeadas.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programacion/software-engineer-front-end-react-web-dynamic-devs-remote,"✨ Desarrollador frontend con 4+ años de experiencia en React, especializado en microfrontends, gestión de estado y consumo de APIs REST. Capaz de crear interfaces web escalables, limpias y bien testeadas."
2025-12-29,"✨ Lidera equipos técnicos en desarrollo backend Java con microservicios y arquitecturas modernas. Requiere experiencia en Oracle PL/SQL, metodologías ágiles, CI/CD y contenedores Docker para proyectos escalables.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programming/technical-lead-java-dynamic-devs-remote,"✨ Lidera equipos técnicos en desarrollo backend Java con microservicios y arquitecturas modernas. Requiere experiencia en Oracle PL/SQL, metodologías ágiles, CI/CD y contenedores Docker para proyectos escalables."
2025-12-29,"✨ Desarrollador backend con experiencia en Java y frameworks modernos, conocimiento en Docker, desarrollo frontend básico, arquitectura de software y metodologías ágiles. Capaz de crear código limpio, probar e integrar soluciones mantenibles.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programming/back-end-developer-java-dynamic-devs-remote,"✨ Desarrollador backend con experiencia en Java y frameworks modernos, conocimiento en Docker, desarrollo frontend básico, arquitectura de software y metodologías ágiles. Capaz de crear código limpio, probar e integrar soluciones mantenibles."
2025-12-29,"✨ Desarrollador .NET con al menos 4 años de experiencia, especializado en arquitecturas de microservicios en Azure, control de versiones GIT y buenas prácticas de diseño y pruebas unitarias.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/empleos/programacion/software-engineer-senior-net-dynamic-devs-santiago,"✨ Desarrollador .NET con al menos 4 años de experiencia, especializado en arquitecturas de microservicios en Azure, control de versiones GIT y buenas prácticas de diseño y pruebas unitarias."
2025-12-29,"✨ Rol para acompañar clientes en transformación tecnológica, diseñando soluciones cloud y DevOps que impulsan negocio. Requiere experiencia en arquitectura, consultoría y comunicación efectiva con stakeholders técnicos y de negocio.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programming/solutions-engineer-architect-dynamic-devs-santiago,"✨ Rol para acompañar clientes en transformación tecnológica, diseñando soluciones cloud y DevOps que impulsan negocio. Requiere experiencia en arquitectura, consultoría y comunicación efectiva con stakeholders técnicos y de negocio."
2025-12-29,"✨ Se busca profesional con más de 4 años de experiencia en AWS para diseñar, implementar y optimizar soluciones cloud serverless y microservicios, aplicando Infraestructura como Código, DevOps y prácticas de seguridad en un entorno 100% remoto.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programming/ingeniero-a-aws-dynamic-devs-remote,"✨ Se busca profesional con más de 4 años de experiencia en AWS para diseñar, implementar y optimizar soluciones cloud serverless y microservicios, aplicando Infraestructura como Código, DevOps y prácticas de seguridad en un entorno 100% remoto."
2025-12-29,"✨ Desarrollador C# con experiencia en .Net Framework, Entity Framework, MVC, Razor, JavaScript y SQL Server, encargado de diseñar, implementar y mantener soluciones de mediana complejidad bajo supervisión.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programming/desarrollador-junior-ser-q-santiago,"✨ Desarrollador C# con experiencia en .Net Framework, Entity Framework, MVC, Razor, JavaScript y SQL Server, encargado de diseñar, implementar y mantener soluciones de mediana complejidad bajo supervisión."
2025-12-29,"✨ Experienced developer needed to design and develop cross-platform web and mobile applications using Vue.js and .NET/C#. Requires strong OOP, design patterns, front-end tools, API development, and Agile experience.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programacion/senior-frontend-engineer-ria-money-transfer-santiago-b4a9,"✨ Experienced developer needed to design and develop cross-platform web and mobile applications using Vue.js and .NET/C#. Requires strong OOP, design patterns, front-end tools, API development, and Agile experience."
2025-12-29,"✨ Rol de desarrollo Java con experiencia en JEE, Oracle PL-SQL, HTML, CSS, JS, JSP y Struts, además de Web Service SOAP/JSON y Spring Boot. Requiere programación y análisis de sistemas, con deseable experiencia en salud y tecnologías relacionadas.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programming/desarrollador-fullstack-java-sonda-santiago,"✨ Rol de desarrollo Java con experiencia en JEE, Oracle PL-SQL, HTML, CSS, JS, JSP y Struts, además de Web Service SOAP/JSON y Spring Boot. Requiere programación y análisis de sistemas, con deseable experiencia en salud y tecnologías relacionadas."
2025-12-29,"✨ Desarrollo y mantenimiento de aplicaciones web usando Java, frameworks front-end modernos y estándares W3C, con enfoque en usabilidad y compatibilidad multiplataforma. Experiencia en pruebas unitarias y análisis de requisitos es clave.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/empleos/programacion/desarrollador-de-sw-frontend-sonda-santiago-a8e9,"✨ Desarrollo y mantenimiento de aplicaciones web usando Java, frameworks front-end modernos y estándares W3C, con enfoque en usabilidad y compatibilidad multiplataforma. Experiencia en pruebas unitarias y análisis de requisitos es clave."
2025-12-29,"✨ Arquitecto de software con experiencia en desarrollo, estándares y dirección técnica de proyectos. Domina microservicios, múltiples lenguajes, CI/CD y nube para modernización y escalabilidad.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/empleos/programacion/desarrollador-y-arquitecto-de-sw-sonda-santiago,"✨ Arquitecto de software con experiencia en desarrollo, estándares y dirección técnica de proyectos. Domina microservicios, múltiples lenguajes, CI/CD y nube para modernización y escalabilidad."
2025-12-29,"✨ Desarrollo y diseño de sistemas web con VueJS, AngularJS y Java SpringBoot, incluyendo microservicios y bases de datos SQL. Requiere experiencia en análisis, pruebas unitarias y arquitectura técnica.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programacion/desarrollador-de-sw-fullstack-sonda-santiago-e4de,"✨ Desarrollo y diseño de sistemas web con VueJS, AngularJS y Java SpringBoot, incluyendo microservicios y bases de datos SQL. Requiere experiencia en análisis, pruebas unitarias y arquitectura técnica."
2025-12-29,"✨ Experienced full-stack developer skilled in Next.js, React, Ruby on Rails, and AWS, focused on scalable SaaS platform migration, API integration, real-time systems, and code quality with AI coding tools.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programming/senior-software-engineer-node-python-react-netgym-remote,"✨ Experienced full-stack developer skilled in Next.js, React, Ruby on Rails, and AWS, focused on scalable SaaS platform migration, API integration, real-time systems, and code quality with AI coding tools."
2025-12-29,"✨ Software Engineer con +7 años en backend Java y C#, experto en integraciones robustas entre Salesforce y AWS, capaz de diseñar soluciones escalables para procesamiento masivo de datos y liderar técnicamente el equipo.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programacion/backend-engineer-java-c-improving-south-america-remote,"✨ Software Engineer con +7 años en backend Java y C#, experto en integraciones robustas entre Salesforce y AWS, capaz de diseñar soluciones escalables para procesamiento masivo de datos y liderar técnicamente el equipo."
2025-12-29,"✨ Desarrollador Full Stack con enfoque en backend Java, experiencia en APIs REST, autenticación y proxies reversos, y ajustes en frontend Angular. Requiere manejo de Linux y OpenAPI.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programacion/fullstack-developer-java-angular-improving-south-america-remote,"✨ Desarrollador Full Stack con enfoque en backend Java, experiencia en APIs REST, autenticación y proxies reversos, y ajustes en frontend Angular. Requiere manejo de Linux y OpenAPI."
2025-12-29,"✨ Liderar un equipo técnico para desarrollar aplicaciones escalables con React, Next.js, Node.js y NestJS, usando microservicios, AWS, Docker y Kubernetes, asegurando calidad y eficiencia.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programming/lider-tecnico-remplazo-witi-santiago,"✨ Liderar un equipo técnico para desarrollar aplicaciones escalables con React, Next.js, Node.js y NestJS, usando microservicios, AWS, Docker y Kubernetes, asegurando calidad y eficiencia."
2025-12-29,"✨ Docente para asignatura de Desarrollo Fullstack con experiencia en proyectos FullStack, microservicios, contenedores y cloud. Se requiere disponibilidad diurna y preferible certificación en AWS.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/empleos/programacion/docente-desarrollo-fullstack-iii-san-carlos-duoc-uc-santiago,"✨ Docente para asignatura de Desarrollo Fullstack con experiencia en proyectos FullStack, microservicios, contenedores y cloud. Se requiere disponibilidad diurna y preferible certificación en AWS."
2025-12-29,"✨ Desarrollador Frontend con al menos 2 años creando aplicaciones web modernas con JavaScript, que colabore en equipo multidisciplinario para implementar soluciones de IA y datos, desde el diseño hasta la operación.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programacion/front-end-developer-neuralworks-santiago-9442,"✨ Desarrollador Frontend con al menos 2 años creando aplicaciones web modernas con JavaScript, que colabore en equipo multidisciplinario para implementar soluciones de IA y datos, desde el diseño hasta la operación."
2025-12-29,"✨ Desarrollador con 1-2 años de experiencia en C# y Regex avanzado para extracción y procesamiento de datos desde documentos OCR. Requiere conocimientos en scripting, bases SQL, web y nivel de inglés C1.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programming/scripter-analyst-jr-ssr-ocr-web-scraping-con-ingles-i2b-technologies-remote,"✨ Desarrollador con 1-2 años de experiencia en C# y Regex avanzado para extracción y procesamiento de datos desde documentos OCR. Requiere conocimientos en scripting, bases SQL, web y nivel de inglés C1."
2025-12-29,"✨ Liderar diseño y desarrollo de microservicios en Java con Spring Boot y Kubernetes. Requiere experiencia avanzada en Java, Docker, JBoss y bases de datos relacionales para impulsar transformación digital y escalabilidad.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programming/backend-java-developer-seek-lima-e5ad,"✨ Liderar diseño y desarrollo de microservicios en Java con Spring Boot y Kubernetes. Requiere experiencia avanzada en Java, Docker, JBoss y bases de datos relacionales para impulsar transformación digital y escalabilidad."
2025-12-29,"✨ Lidera y supervisa equipos y proyectos SAP, gestionando módulos PP, QM, MM, FI/CO. Requiere fuerte experiencia en consultoría, metodologías ágiles y dominio avanzado de inglés.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programming/sap-team-leader-supervisor-lima-peru-servicio-latam-lima,"✨ Lidera y supervisa equipos y proyectos SAP, gestionando módulos PP, QM, MM, FI/CO. Requiere fuerte experiencia en consultoría, metodologías ágiles y dominio avanzado de inglés."
2025-12-29,"✨ Lidera equipos frontend con React y Java, definiendo arquitecturas escalables, CI/CD y microservicios. Requiere experiencia en Agile, GIT, mensajería y monitoreo para mejorar procesos técnicos.",GetOnBoard,GetOnBoard,https://www.getonbrd.com/jobs/programacion/tech-lead-tl-frontend-tenpo-remote,"✨ Lidera equipos frontend con React y Java, definiendo arquitecturas escalables, CI/CD y microservicios. Requiere experiencia en Agile, GIT, mensajería y monitoreo para mejorar procesos técnicos."
